valeur_fonciere,code_postal,code_departement,code_commune,code_type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain
"2719900,00",78640.0,78,443,3.0,0.0,0.0,3281.0
"2719900,00",78640.0,78,443,1.0,63.0,0.0,3281.0
"2719900,00",78640.0,78,443,4.0,0.0,0.0,500.0
"2719900,00",78640.0,78,443,1.0,200.0,5.0,500.0
"2719900,00",78640.0,78,443,1.0,63.0,0.0,500.0
"2719900,00",78640.0,78,443,4.0,0.0,0.0,3281.0
"580000,00",78250.0,78,299,4.0,276.0,0.0,685.0
"1116000,00",78290.0,78,190,1.0,132.0,4.0,385.0
"280000,00",78490.0,78,389,1.0,96.0,3.0,39.0
"340000,00",78200.0,78,361,1.0,105.0,4.0,204.0
"340000,00",78200.0,78,361,4.0,28.0,0.0,204.0
"340000,00",78200.0,78,361,3.0,0.0,0.0,204.0
"510000,00",78160.0,78,372,1.0,78.0,4.0,142.0
"450000,00",78250.0,78,299,2.0,37.0,2.0,511.0
"450000,00",78250.0,78,299,2.0,30.0,1.0,511.0
"450000,00",78250.0,78,299,2.0,48.0,2.0,511.0
"450000,00",78250.0,78,299,3.0,0.0,0.0,511.0
"180000,00",78711.0,78,362,3.0,0.0,0.0,373.0
"180000,00",78711.0,78,362,1.0,56.0,3.0,373.0
"600000,00",78250.0,78,299,1.0,145.0,6.0,1044.0
"138312,00",78270.0,78,337,1.0,30.0,1.0,215.0
"138312,00",78270.0,78,337,1.0,30.0,1.0,500.0
"265000,00",78711.0,78,362,1.0,85.0,3.0,222.0
"314000,00",78770.0,78,616,1.0,91.0,4.0,251.0
"560000,00",78460.0,78,160,1.0,170.0,6.0,670.0
"331500,00",78711.0,78,362,1.0,130.0,5.0,401.0
"331500,00",78711.0,78,362,1.0,130.0,5.0,500.0
"329700,00",78770.0,78,616,3.0,0.0,0.0,157.0
"329700,00",78770.0,78,616,1.0,120.0,4.0,157.0
"730000,00",78650.0,78,62,1.0,213.0,8.0,500.0
"730000,00",78650.0,78,62,1.0,213.0,8.0,1000.0
"236500,00",78510.0,78,624,1.0,68.0,3.0,63.0
"336459,00",78113.0,78,171,3.0,0.0,0.0,500.0
"336459,00",78113.0,78,171,1.0,85.0,5.0,500.0
"336459,00",78113.0,78,171,3.0,0.0,0.0,863.0
"336459,00",78113.0,78,171,1.0,85.0,5.0,863.0
"750000,00",78250.0,78,299,1.0,37.0,3.0,207.0
"750000,00",78250.0,78,299,4.0,198.0,0.0,183.0
"268000,00",78790.0,78,591,1.0,90.0,4.0,122.0
"360000,00",78910.0,78,505,1.0,133.0,5.0,491.0
"360000,00",78910.0,78,505,3.0,0.0,0.0,491.0
"456000,00",78600.0,78,358,1.0,166.0,8.0,867.0
"456000,00",78600.0,78,358,3.0,0.0,0.0,178.0
"456000,00",78600.0,78,358,1.0,166.0,8.0,178.0
"456000,00",78600.0,78,358,3.0,0.0,0.0,867.0
"166000,00",78270.0,78,528,3.0,0.0,0.0,90.0
"166000,00",78270.0,78,528,1.0,36.0,3.0,90.0
"874030,00",78530.0,78,117,1.0,146.0,5.0,300.0
"874030,00",78530.0,78,117,1.0,146.0,5.0,308.0
"959000,00",78160.0,78,372,1.0,152.0,7.0,429.0
"739000,00",78240.0,78,133,1.0,141.0,6.0,677.0
"250000,00",78130.0,78,440,1.0,116.0,5.0,403.0
"1200000,00",78410.0,78,90,4.0,999.0,0.0,2310.0
"581000,00",78460.0,78,160,1.0,160.0,8.0,673.0
"230000,00",78730.0,78,349,1.0,102.0,3.0,648.0
"667770,00",78990.0,78,208,1.0,187.0,8.0,992.0
"618290,00",78180.0,78,423,1.0,110.0,5.0,238.0
"925000,00",78300.0,78,498,1.0,135.0,4.0,478.0
"830000,00",78690.0,78,576,3.0,0.0,0.0,917.0
"830000,00",78690.0,78,576,3.0,0.0,0.0,500.0
"830000,00",78690.0,78,576,1.0,277.0,9.0,917.0
"830000,00",78690.0,78,576,1.0,277.0,9.0,500.0
"950000,00",78300.0,78,498,3.0,0.0,0.0,340.0
"950000,00",78300.0,78,498,2.0,40.0,2.0,340.0
"375000,00",78520.0,78,335,1.0,88.0,4.0,685.0
"290850,00",78690.0,78,576,1.0,68.0,3.0,569.0
"500000,00",78510.0,78,624,4.0,319.0,0.0,782.0
"500000,00",78510.0,78,624,1.0,132.0,4.0,782.0
"500000,00",78510.0,78,624,3.0,0.0,0.0,782.0
"500000,00",78510.0,78,624,1.0,39.0,2.0,782.0
"353000,00",78125.0,78,209,1.0,129.0,6.0,236.0
"276000,00",78270.0,78,89,3.0,0.0,0.0,467.0
"276000,00",78270.0,78,89,1.0,90.0,4.0,467.0
"510000,00",78540.0,78,643,1.0,114.0,5.0,293.0
"190000,00",78980.0,78,559,3.0,0.0,0.0,574.0
"190000,00",78980.0,78,559,1.0,108.0,5.0,574.0
"2380000,00",78000.0,78,646,1.0,219.0,9.0,433.0
"2380000,00",78000.0,78,646,3.0,0.0,0.0,433.0
"200000,00",78180.0,78,423,1.0,190.0,5.0,199.0
"1648240,00",78490.0,78,389,1.0,230.0,8.0,9054.0
"1648240,00",78490.0,78,389,3.0,0.0,0.0,535.0
"1648240,00",78490.0,78,389,1.0,230.0,8.0,535.0
"1648240,00",78490.0,78,389,3.0,0.0,0.0,9054.0
"564500,00",78125.0,78,407,3.0,0.0,0.0,870.0
"564500,00",78125.0,78,407,1.0,150.0,5.0,870.0
"300000,00",78830.0,78,87,1.0,112.0,5.0,208.0
"860000,00",78600.0,78,358,1.0,96.0,4.0,237.0
"575000,00",78800.0,78,311,1.0,94.0,5.0,328.0
"455000,00",78500.0,78,586,2.0,26.0,1.0,365.0
"455000,00",78500.0,78,586,2.0,85.0,2.0,365.0
"455000,00",78500.0,78,586,2.0,61.0,3.0,365.0
"455000,00",78500.0,78,586,2.0,28.0,1.0,365.0
"455000,00",78500.0,78,586,3.0,0.0,0.0,365.0
"584474,00",78117.0,78,620,1.0,137.0,8.0,444.0
"372600,00",78920.0,78,206,1.0,100.0,5.0,730.0
"405000,00",78970.0,78,402,1.0,140.0,5.0,249.0
"405000,00",78970.0,78,402,1.0,140.0,5.0,500.0
"305000,00",78500.0,78,586,1.0,40.0,3.0,352.0
"570000,00",78370.0,78,490,1.0,179.0,7.0,728.0
"285000,00",78670.0,78,672,1.0,120.0,5.0,297.0
"285000,00",78670.0,78,672,1.0,25.0,1.0,297.0
"204700,00",78125.0,78,307,1.0,80.0,4.0,168.0
"770900,00",78630.0,78,431,3.0,0.0,0.0,207.0
"770900,00",78630.0,78,431,3.0,0.0,0.0,500.0
"770900,00",78630.0,78,431,1.0,185.0,8.0,207.0
"770900,00",78630.0,78,431,1.0,185.0,8.0,500.0
"408000,00",78500.0,78,586,1.0,108.0,4.0,260.0
"343000,00",78850.0,78,615,3.0,0.0,0.0,125.0
"343000,00",78850.0,78,615,1.0,60.0,3.0,125.0
"410000,00",78125.0,78,655,1.0,75.0,3.0,28.0
"410000,00",78125.0,78,655,3.0,0.0,0.0,28.0
"375000,00",78440.0,78,536,1.0,75.0,4.0,500.0
"375000,00",78440.0,78,536,1.0,75.0,4.0,823.0
"722568,00",78690.0,78,220,1.0,214.0,8.0,500.0
"722568,00",78690.0,78,220,3.0,0.0,0.0,1389.0
"722568,00",78690.0,78,220,3.0,0.0,0.0,500.0
"722568,00",78690.0,78,220,1.0,214.0,8.0,1389.0
"353825,00",78340.0,78,165,1.0,76.0,3.0,428.0
"360800,00",78940.0,78,513,1.0,75.0,4.0,437.0
"1,00",78520.0,78,335,4.0,1920.0,0.0,2090.0
"328000,00",78120.0,78,517,3.0,0.0,0.0,157.0
"328000,00",78120.0,78,517,1.0,78.0,4.0,157.0
"1018630,00",78100.0,78,551,3.0,0.0,0.0,576.0
"1018630,00",78100.0,78,551,1.0,158.0,6.0,576.0
"375000,00",78720.0,78,125,1.0,128.0,4.0,819.0
"900000,00",78100.0,78,551,3.0,0.0,0.0,380.0
"900000,00",78100.0,78,551,2.0,56.0,3.0,380.0
"900000,00",78100.0,78,551,2.0,106.0,4.0,380.0
"210000,00",78760.0,78,321,1.0,53.0,2.0,80.0
"210000,00",78760.0,78,321,4.0,64.0,0.0,80.0
"437951,00",78180.0,78,423,1.0,102.0,5.0,129.0
"450000,00",78560.0,78,502,1.0,102.0,3.0,440.0
"521870,00",78500.0,78,586,3.0,0.0,0.0,167.0
"521870,00",78500.0,78,586,1.0,118.0,4.0,167.0
"370000,00",78910.0,78,475,1.0,139.0,3.0,520.0
"315000,00",78520.0,78,335,1.0,140.0,5.0,956.0
"315000,00",78520.0,78,335,3.0,0.0,0.0,422.0
"315000,00",78520.0,78,335,1.0,140.0,5.0,422.0
"315000,00",78520.0,78,335,3.0,0.0,0.0,956.0
"247000,00",78830.0,78,87,1.0,75.0,3.0,850.0
"590600,00",78125.0,78,655,1.0,139.0,4.0,26160.0
"590600,00",78125.0,78,655,3.0,0.0,0.0,40.0
"590600,00",78125.0,78,655,3.0,0.0,0.0,26160.0
"590600,00",78125.0,78,655,1.0,139.0,4.0,40.0
"823250,00",78240.0,78,133,1.0,133.0,6.0,513.0
"430000,00",78510.0,78,624,1.0,65.0,2.0,703.0
"298000,00",78125.0,78,307,1.0,77.0,3.0,500.0
"298000,00",78125.0,78,307,1.0,77.0,3.0,417.0
"310000,00",78720.0,78,590,1.0,98.0,6.0,61.0
"454910,00",78450.0,78,674,1.0,120.0,5.0,164.0
"329000,00",78340.0,78,165,1.0,77.0,3.0,94.0
"230000,00",78200.0,78,361,1.0,76.0,3.0,311.0
"261000,00",78340.0,78,165,1.0,54.0,3.0,261.0
"261000,00",78340.0,78,165,3.0,0.0,0.0,261.0
"256850,00",78711.0,78,362,1.0,93.0,5.0,176.0
"802670,00",78800.0,78,311,3.0,0.0,0.0,428.0
"802670,00",78800.0,78,311,1.0,155.0,8.0,428.0
"215000,00",78410.0,78,230,1.0,88.0,4.0,78.0
"340000,00",78730.0,78,537,1.0,71.0,4.0,1051.0
"3671000,00",78530.0,78,117,4.0,2870.0,0.0,2255.0
"420000,00",78700.0,78,172,1.0,81.0,4.0,514.0
"625000,00",78630.0,78,466,1.0,103.0,5.0,439.0
"343000,00",78500.0,78,586,1.0,46.0,2.0,170.0
"157267,00",78270.0,78,68,3.0,0.0,0.0,891.0
"157267,00",78270.0,78,68,1.0,40.0,0.0,891.0
"380640,00",78990.0,78,208,1.0,114.0,4.0,269.0
"745950,00",78390.0,78,73,1.0,151.0,6.0,405.0
"615000,00",78800.0,78,311,4.0,32.0,0.0,225.0
"615000,00",78800.0,78,311,1.0,120.0,6.0,225.0
"440000,00",78440.0,78,317,1.0,191.0,8.0,500.0
"440000,00",78440.0,78,317,1.0,191.0,8.0,502.0
"199000,00",78711.0,78,362,1.0,55.0,3.0,291.0
"130000,00",78340.0,78,165,4.0,107.0,0.0,107.0
"557000,00",78480.0,78,642,1.0,101.0,4.0,800.0
"557000,00",78480.0,78,642,1.0,101.0,4.0,373.0
"519230,00",78490.0,78,420,1.0,105.0,4.0,500.0
"519230,00",78490.0,78,420,1.0,105.0,4.0,352.0
"248000,00",78680.0,78,217,1.0,63.0,3.0,530.0
"248000,00",78680.0,78,217,1.0,63.0,3.0,80.0
"280000,00",78711.0,78,362,3.0,0.0,0.0,406.0
"280000,00",78711.0,78,362,1.0,70.0,4.0,406.0
"392000,00",78590.0,78,455,3.0,0.0,0.0,64.0
"392000,00",78590.0,78,455,1.0,47.0,4.0,64.0
"392000,00",78590.0,78,455,3.0,0.0,0.0,50.0
"270000,00",78190.0,78,621,1.0,71.0,4.0,389.0
"525000,00",78960.0,78,688,3.0,0.0,0.0,203.0
"525000,00",78960.0,78,688,1.0,125.0,6.0,203.0
"300000,00",78510.0,78,624,3.0,0.0,0.0,172.0
"48000,00",78440.0,78,267,1.0,26.0,1.0,29.0
"606550,00",78580.0,78,380,1.0,172.0,6.0,1400.0
"606550,00",78580.0,78,380,1.0,172.0,6.0,500.0
"1221680,00",78100.0,78,551,1.0,171.0,7.0,641.0
"699070,00",78450.0,78,152,1.0,76.0,3.0,504.0
"699070,00",78450.0,78,152,3.0,0.0,0.0,504.0
"210000,00",78730.0,78,569,3.0,0.0,0.0,238.0
"210000,00",78730.0,78,569,1.0,150.0,5.0,238.0
"434950,00",78490.0,78,653,1.0,109.0,4.0,450.0
"434950,00",78490.0,78,653,1.0,109.0,4.0,600.0
"315000,00",78650.0,78,62,1.0,78.0,4.0,165.0
"459500,00",78500.0,78,586,1.0,76.0,2.0,196.0
"984070,00",78290.0,78,190,1.0,91.0,5.0,380.0
"232000,00",78570.0,78,15,3.0,0.0,0.0,448.0
"232000,00",78570.0,78,15,1.0,88.0,5.0,448.0
"733014,00",78860.0,78,571,1.0,114.0,4.0,651.0
"866000,00",78240.0,78,133,1.0,185.0,7.0,618.0
"1844000,00",78125.0,78,497,3.0,0.0,0.0,9366.0
"1844000,00",78125.0,78,497,1.0,260.0,9.0,9366.0
"1844000,00",78125.0,78,497,3.0,0.0,0.0,500.0
"1844000,00",78125.0,78,497,1.0,260.0,9.0,500.0
"171000,00",78126.0,78,33,4.0,230.0,0.0,112.0
"577200,00",78930.0,78,70,1.0,185.0,5.0,884.0
"577200,00",78930.0,78,70,3.0,0.0,0.0,884.0
"320000,00",78300.0,78,498,4.0,302.0,0.0,266.0
"17290000,00",78210.0,78,545,3.0,0.0,0.0,502.0
"17290000,00",78210.0,78,545,1.0,123.0,6.0,502.0
"17290000,00",78210.0,78,545,1.0,108.0,6.0,538.0
"17290000,00",78210.0,78,545,3.0,0.0,0.0,538.0
"17290000,00",78210.0,78,545,4.0,65.0,0.0,195.0
"17290000,00",78210.0,78,545,2.0,42.0,2.0,195.0
"17290000,00",78210.0,78,545,2.0,50.0,3.0,195.0
"17290000,00",78210.0,78,545,1.0,90.0,5.0,510.0
"17290000,00",78210.0,78,545,3.0,0.0,0.0,510.0
"17290000,00",78210.0,78,545,2.0,50.0,3.0,626.0
"17290000,00",78210.0,78,545,3.0,0.0,0.0,626.0
"17290000,00",78210.0,78,545,2.0,70.0,5.0,626.0
"17290000,00",78210.0,78,545,2.0,12.0,1.0,626.0
"452000,00",78370.0,78,490,1.0,137.0,7.0,473.0
"452000,00",78370.0,78,490,1.0,137.0,7.0,534.0
"725000,00",78800.0,78,311,1.0,159.0,6.0,446.0
"500000,00",78500.0,78,586,3.0,0.0,0.0,490.0
"500000,00",78500.0,78,586,1.0,118.0,4.0,490.0
"185000,00",78800.0,78,311,1.0,70.0,3.0,212.0
"527000,00",78250.0,78,403,3.0,0.0,0.0,1830.0
"527000,00",78250.0,78,403,1.0,132.0,6.0,121.0
"527000,00",78250.0,78,403,3.0,0.0,0.0,121.0
"527000,00",78250.0,78,403,1.0,132.0,6.0,1830.0
"510000,00",78800.0,78,311,1.0,75.0,4.0,530.0
"510000,00",78800.0,78,311,3.0,0.0,0.0,530.0
"573150,00",78940.0,78,513,1.0,105.0,4.0,621.0
"456700,00",78500.0,78,586,1.0,71.0,5.0,233.0
"649100,00",78110.0,78,650,1.0,197.0,5.0,125.0
"248420,00",78440.0,78,314,1.0,70.0,4.0,413.0
"305000,00",78800.0,78,311,1.0,62.0,4.0,272.0
"469000,00",78800.0,78,311,3.0,0.0,0.0,289.0
"469000,00",78800.0,78,311,1.0,75.0,3.0,289.0
"390000,00",78780.0,78,382,1.0,70.0,5.0,196.0
"390000,00",78780.0,78,382,3.0,0.0,0.0,196.0
"389000,00",78760.0,78,321,1.0,100.0,4.0,87.0
"389000,00",78760.0,78,321,3.0,0.0,0.0,87.0
"290000,00",78440.0,78,267,1.0,82.0,4.0,494.0
"290000,00",78440.0,78,267,3.0,0.0,0.0,500.0
"290000,00",78440.0,78,267,1.0,82.0,4.0,500.0
"290000,00",78440.0,78,267,3.0,0.0,0.0,494.0
"375000,00",78730.0,78,349,1.0,91.0,4.0,315.0
"305000,00",78450.0,78,674,1.0,80.0,5.0,77.0
"435000,00",78340.0,78,165,1.0,79.0,5.0,383.0
"435000,00",78340.0,78,165,3.0,0.0,0.0,383.0
"435000,00",78340.0,78,165,1.0,79.0,5.0,500.0
"435000,00",78340.0,78,165,3.0,0.0,0.0,500.0
"1001160,00",78150.0,78,158,1.0,92.0,5.0,235.0
"280000,00",78200.0,78,361,1.0,71.0,4.0,372.0
"772600,00",78540.0,78,643,1.0,194.0,7.0,1130.0
"185000,00",78200.0,78,361,1.0,115.0,3.0,72.0
"448000,00",78700.0,78,172,1.0,117.0,6.0,637.0
"1170000,00",78240.0,78,7,1.0,256.0,9.0,343.0
"1170000,00",78240.0,78,7,1.0,256.0,9.0,500.0
"633000,00",78630.0,78,466,3.0,0.0,0.0,835.0
"633000,00",78630.0,78,466,1.0,140.0,7.0,835.0
"960000,00",78160.0,78,372,3.0,0.0,0.0,501.0
"960000,00",78160.0,78,372,1.0,76.0,5.0,501.0
"960000,00",78160.0,78,372,3.0,0.0,0.0,822.0
"960000,00",78160.0,78,372,1.0,76.0,5.0,822.0
"1610400,00",78630.0,78,466,3.0,0.0,0.0,522.0
"1610400,00",78630.0,78,466,1.0,231.0,6.0,522.0
"1610400,00",78630.0,78,466,1.0,231.0,6.0,1200.0
"1610400,00",78630.0,78,466,3.0,0.0,0.0,1200.0
"2050000,00",78110.0,78,650,1.0,150.0,8.0,1500.0
"2050000,00",78110.0,78,650,1.0,150.0,8.0,435.0
"452000,00",78126.0,78,33,1.0,150.0,6.0,620.0
"289000,00",78180.0,78,423,1.0,62.0,3.0,117.0
"575550,00",78640.0,78,443,1.0,166.0,6.0,591.0
"236000,00",78711.0,78,362,1.0,94.0,4.0,127.0
"82663,00",78660.0,78,3,1.0,79.0,4.0,236.0
"611000,00",78190.0,78,621,3.0,0.0,0.0,1315.0
"611000,00",78190.0,78,621,2.0,38.0,1.0,1315.0
"611000,00",78190.0,78,621,2.0,42.0,2.0,1315.0
"611000,00",78190.0,78,621,2.0,45.0,2.0,1315.0
"611000,00",78190.0,78,621,2.0,44.0,2.0,1315.0
"611000,00",78190.0,78,621,2.0,70.0,3.0,1315.0
"445500,00",78700.0,78,172,1.0,157.0,6.0,442.0
"1068027,00",78110.0,78,650,1.0,150.0,6.0,117.0
"290000,00",78630.0,78,431,3.0,0.0,0.0,146.0
"290000,00",78630.0,78,431,1.0,54.0,3.0,146.0
"560000,00",78460.0,78,160,1.0,100.0,2.0,1325.0
"560000,00",78460.0,78,160,1.0,135.0,5.0,1325.0
"560000,00",78460.0,78,160,1.0,100.0,2.0,500.0
"560000,00",78460.0,78,160,1.0,135.0,5.0,500.0
"310400,00",78610.0,78,30,1.0,66.0,4.0,814.0
"1,00",78550.0,78,381,4.0,10957.0,0.0,31569.0
"1,00",78550.0,78,381,4.0,10957.0,0.0,9407.0
"321375,00",78125.0,78,464,3.0,0.0,0.0,608.0
"321375,00",78125.0,78,464,1.0,89.0,5.0,608.0
"401400,00",78320.0,78,334,3.0,0.0,0.0,1100.0
"401400,00",78320.0,78,334,1.0,123.0,4.0,1100.0
"401400,00",78320.0,78,334,1.0,123.0,4.0,500.0
"401400,00",78320.0,78,334,3.0,0.0,0.0,500.0
"682490,00",78170.0,78,126,1.0,128.0,5.0,278.0
"355700,00",78550.0,78,310,1.0,89.0,5.0,547.0
"670000,00",78760.0,78,321,1.0,174.0,5.0,301.0
"1087000,00",78150.0,78,158,2.0,40.0,2.0,485.0
"1087000,00",78150.0,78,158,2.0,23.0,1.0,485.0
"1087000,00",78150.0,78,158,3.0,0.0,0.0,485.0
"37000,00",78270.0,78,276,3.0,0.0,0.0,205.0
"402000,00",78125.0,78,464,1.0,116.0,5.0,463.0
"110000,00",78980.0,78,559,1.0,112.0,4.0,587.0
"290000,00",78200.0,78,118,1.0,125.0,6.0,571.0
"950000,00",78800.0,78,311,1.0,96.0,4.0,436.0
"356000,00",78610.0,78,30,1.0,80.0,4.0,744.0
"300000,00",78910.0,78,465,3.0,0.0,0.0,258.0
"300000,00",78910.0,78,465,2.0,32.0,2.0,258.0
"300000,00",78910.0,78,465,2.0,35.0,1.0,258.0
"300000,00",78910.0,78,465,2.0,33.0,2.0,258.0
"300000,00",78910.0,78,465,2.0,30.0,2.0,258.0
"224166,00",78440.0,78,267,1.0,72.0,3.0,281.0
"220000,00",78520.0,78,335,1.0,74.0,3.0,422.0
"300000,00",78250.0,78,401,2.0,24.0,1.0,94.0
"300000,00",78250.0,78,401,2.0,23.0,1.0,94.0
"300000,00",78250.0,78,401,3.0,0.0,0.0,94.0
"300000,00",78250.0,78,401,2.0,19.0,1.0,94.0
"300000,00",78250.0,78,401,2.0,47.0,3.0,94.0
"300000,00",78250.0,78,401,2.0,18.0,1.0,94.0
"156500,00",78270.0,78,57,1.0,55.0,3.0,96.0
"156500,00",78270.0,78,57,3.0,0.0,0.0,96.0
"199500,00",78440.0,78,501,3.0,0.0,0.0,692.0
"199500,00",78440.0,78,501,1.0,71.0,4.0,692.0
"1793965,00",78000.0,78,646,3.0,0.0,0.0,380.0
"1793965,00",78000.0,78,646,1.0,186.0,6.0,380.0
"300000,00",78440.0,78,501,1.0,82.0,3.0,850.0
"365000,00",78700.0,78,172,1.0,85.0,4.0,321.0
"374000,00",78410.0,78,238,1.0,93.0,4.0,405.0
"917000,00",78290.0,78,190,1.0,137.0,5.0,468.0
"320000,00",78270.0,78,57,1.0,134.0,6.0,890.0
"320000,00",78270.0,78,57,1.0,134.0,6.0,650.0
"238000,00",78711.0,78,362,1.0,108.0,6.0,118.0
"550000,00",78480.0,78,642,1.0,156.0,6.0,754.0
"550000,00",78480.0,78,642,1.0,156.0,6.0,500.0
"329000,00",78370.0,78,490,1.0,90.0,4.0,178.0
"225664,98",78270.0,78,89,1.0,76.0,5.0,330.0
"225664,98",78270.0,78,89,1.0,24.0,1.0,330.0
"240000,00",78250.0,78,460,3.0,0.0,0.0,149.0
"240000,00",78250.0,78,460,1.0,67.0,4.0,149.0
"70000,00",78710.0,78,531,4.0,392.0,0.0,1575.0
"343600,00",78520.0,78,290,1.0,118.0,5.0,282.0
"361333,72",78840.0,78,410,1.0,99.0,5.0,496.0
"361333,72",78840.0,78,410,3.0,0.0,0.0,496.0
"680000,00",78800.0,78,311,1.0,108.0,4.0,456.0
"876000,00",78490.0,78,262,1.0,140.0,4.0,503.0
"876000,00",78490.0,78,262,1.0,140.0,4.0,1400.0
"212000,00",78270.0,78,89,1.0,48.0,3.0,396.0
"200000,00",78700.0,78,172,1.0,98.0,7.0,902.0
"200000,00",78700.0,78,172,3.0,0.0,0.0,902.0
"72750,00",78800.0,78,311,1.0,71.0,3.0,213.0
"72750,00",78800.0,78,311,3.0,0.0,0.0,213.0
"580000,00",78800.0,78,311,1.0,90.0,4.0,360.0
"727000,00",78360.0,78,418,1.0,110.0,6.0,233.0
"360000,00",78990.0,78,208,1.0,107.0,5.0,180.0
"215000,00",78580.0,78,380,1.0,60.0,3.0,44.0
"210000,00",78840.0,78,255,1.0,68.0,4.0,621.0
"467950,00",78125.0,78,209,1.0,160.0,5.0,505.0
"467950,00",78125.0,78,209,1.0,22.0,1.0,505.0
"240000,00",78840.0,78,255,3.0,0.0,0.0,145.0
"240000,00",78840.0,78,255,1.0,83.0,3.0,145.0
"272350,00",78980.0,78,107,1.0,155.0,4.0,400.0
"272350,00",78980.0,78,107,3.0,0.0,0.0,400.0
"725000,00",78210.0,78,545,3.0,0.0,0.0,314.0
"725000,00",78210.0,78,545,2.0,80.0,4.0,314.0
"725000,00",78210.0,78,545,2.0,35.0,1.0,314.0
"725000,00",78210.0,78,545,4.0,175.0,0.0,314.0
"933950,00",78110.0,78,650,3.0,0.0,0.0,452.0
"933950,00",78110.0,78,650,1.0,100.0,3.0,452.0
"700000,00",78500.0,78,586,1.0,120.0,7.0,659.0
"420000,00",78510.0,78,624,1.0,88.0,5.0,601.0
"370000,00",78125.0,78,497,1.0,110.0,6.0,343.0
"443300,00",78130.0,78,140,1.0,91.0,4.0,500.0
"443300,00",78130.0,78,140,3.0,0.0,0.0,911.0
"443300,00",78130.0,78,140,1.0,91.0,4.0,911.0
"443300,00",78130.0,78,140,3.0,0.0,0.0,500.0
"536000,00",78740.0,78,638,1.0,110.0,6.0,500.0
"536000,00",78740.0,78,638,3.0,0.0,0.0,500.0
"536000,00",78740.0,78,638,3.0,0.0,0.0,717.0
"536000,00",78740.0,78,638,1.0,110.0,6.0,717.0
"970000,00",78000.0,78,646,1.0,110.0,6.0,274.0
"386000,00",78740.0,78,638,1.0,135.0,4.0,408.0
"386000,00",78740.0,78,638,3.0,0.0,0.0,408.0
"379200,00",78310.0,78,383,1.0,105.0,6.0,256.0
"379200,00",78310.0,78,383,3.0,0.0,0.0,256.0
"580000,00",78640.0,78,683,1.0,127.0,5.0,850.0
"580000,00",78640.0,78,683,1.0,127.0,5.0,500.0
"2600001,00",78680.0,78,217,4.0,1355.0,0.0,2000.0
"2600001,00",78680.0,78,217,4.0,150.0,0.0,4326.0
"2600001,00",78680.0,78,217,4.0,1630.0,0.0,4326.0
"2600001,00",78680.0,78,217,4.0,360.0,0.0,4326.0
"2600001,00",78680.0,78,217,4.0,65.0,0.0,4326.0
"717600,00",78470.0,78,575,1.0,66.0,2.0,505.0
"461450,00",78570.0,78,138,1.0,120.0,5.0,773.0
"385000,00",78500.0,78,586,3.0,0.0,0.0,224.0
"385000,00",78500.0,78,586,1.0,60.0,3.0,224.0
"215000,00",78270.0,78,89,1.0,68.0,4.0,311.0
"292000,00",78410.0,78,29,1.0,102.0,4.0,511.0
"1440000,00",78125.0,78,269,4.0,838.0,0.0,1502.0
"275000,00",78370.0,78,490,1.0,87.0,5.0,113.0
"275000,00",78370.0,78,490,3.0,0.0,0.0,113.0
"361000,00",78340.0,78,165,3.0,0.0,0.0,380.0
"361000,00",78340.0,78,165,1.0,115.0,4.0,380.0
"415000,00",78370.0,78,490,1.0,104.0,6.0,264.0
"381200,00",78340.0,78,165,3.0,0.0,0.0,13.0
"381200,00",78340.0,78,165,1.0,89.0,3.0,125.0
"2500000,00",78400.0,78,146,2.0,51.0,2.0,1847.0
"2500000,00",78400.0,78,146,4.0,2684.0,0.0,3650.0
"2500000,00",78400.0,78,146,2.0,83.0,4.0,3650.0
"2500000,00",78400.0,78,146,2.0,51.0,2.0,3650.0
"2500000,00",78400.0,78,146,4.0,191.0,0.0,3650.0
"2500000,00",78400.0,78,146,4.0,93.0,0.0,3650.0
"2500000,00",78400.0,78,146,4.0,2684.0,0.0,1847.0
"2500000,00",78400.0,78,146,2.0,83.0,4.0,1847.0
"2500000,00",78400.0,78,146,4.0,191.0,0.0,1847.0
"2500000,00",78400.0,78,146,4.0,93.0,0.0,1847.0
"1608188,40",78620.0,78,224,1.0,306.0,7.0,1066.0
"235000,00",78730.0,78,537,3.0,0.0,0.0,500.0
"235000,00",78730.0,78,537,3.0,0.0,0.0,217.0
"235000,00",78730.0,78,537,1.0,72.0,2.0,500.0
"235000,00",78730.0,78,537,1.0,72.0,2.0,217.0
"480000,00",78320.0,78,397,1.0,145.0,5.0,69.0
"159900,00",78520.0,78,239,1.0,46.0,2.0,68.0
"555000,00",78460.0,78,160,1.0,150.0,7.0,670.0
"767167,44",78360.0,78,418,1.0,130.0,5.0,235.0
"157000,00",78730.0,78,499,1.0,63.0,4.0,408.0
"985800,00",78290.0,78,190,1.0,163.0,6.0,666.0
"985800,00",78290.0,78,190,3.0,0.0,0.0,666.0
"125000,00",78680.0,78,217,1.0,109.0,4.0,328.0
"705600,00",78850.0,78,615,3.0,0.0,0.0,1061.0
"705600,00",78850.0,78,615,3.0,0.0,0.0,500.0
"705600,00",78850.0,78,615,1.0,149.0,6.0,500.0
"705600,00",78850.0,78,615,1.0,149.0,6.0,1061.0
"260000,00",78710.0,78,531,1.0,119.0,4.0,439.0
