property_value,postal_code,department_code,town_code,property_type_code,building_area,main_rooms,land_area
"579250,00",94370.0,94,71,3.0,0.0,0.0,325.0
"579250,00",94370.0,94,71,1.0,104.0,6.0,325.0
"480000,00",94460.0,94,74,4.0,250.0,0.0,484.0
"474000,00",94420.0,94,59,1.0,128.0,6.0,610.0
"1615000,00",94100.0,94,68,1.0,175.0,9.0,227.0
"1615000,00",94100.0,94,68,1.0,175.0,9.0,517.0
"1615000,00",94100.0,94,68,3.0,0.0,0.0,517.0
"1615000,00",94100.0,94,68,3.0,0.0,0.0,227.0
"525000,00",94420.0,94,59,1.0,117.0,6.0,500.0
"440000,00",94370.0,94,71,3.0,0.0,0.0,495.0
"440000,00",94370.0,94,71,1.0,60.0,3.0,495.0
"553000,00",94600.0,94,22,3.0,0.0,0.0,175.0
"553000,00",94600.0,94,22,2.0,47.0,2.0,175.0
"553000,00",94600.0,94,22,2.0,52.0,3.0,175.0
"752000,00",94370.0,94,71,1.0,153.0,5.0,420.0
"752000,00",94370.0,94,71,3.0,0.0,0.0,420.0
"675000,00",94150.0,94,65,3.0,0.0,0.0,419.0
"675000,00",94150.0,94,65,1.0,130.0,5.0,419.0
"275000,00",94190.0,94,78,1.0,107.0,5.0,476.0
"385000,00",94800.0,94,76,1.0,65.0,3.0,126.0
"592650,00",94440.0,94,48,1.0,151.0,4.0,582.0
"592650,00",94440.0,94,48,3.0,0.0,0.0,582.0
"588000,00",94240.0,94,38,1.0,73.0,3.0,432.0
"506000,00",94440.0,94,70,3.0,0.0,0.0,758.0
"506000,00",94440.0,94,70,1.0,143.0,6.0,758.0
"2158700,00",94120.0,94,33,1.0,300.0,10.0,150.0
"2158700,00",94120.0,94,33,1.0,300.0,10.0,535.0
"508960,00",94440.0,94,70,1.0,143.0,6.0,1043.0
"508960,00",94440.0,94,70,3.0,0.0,0.0,1043.0
"780000,00",94000.0,94,28,1.0,146.0,5.0,429.0
"1811960,20",94190.0,94,78,3.0,0.0,0.0,1441.0
"1811960,20",94190.0,94,78,2.0,60.0,3.0,1441.0
"710000,00",94360.0,94,15,3.0,0.0,0.0,98.0
"710000,00",94360.0,94,15,2.0,104.0,3.0,98.0
"710000,00",94360.0,94,15,2.0,74.0,3.0,98.0
"970000,00",94360.0,94,15,1.0,140.0,4.0,231.0
"4000000,00",94380.0,94,11,4.0,2184.0,0.0,6300.0
"4000000,00",94380.0,94,11,4.0,370.0,0.0,6300.0
"4000000,00",94380.0,94,11,4.0,378.0,0.0,6300.0
"345000,00",94520.0,94,47,3.0,0.0,0.0,159.0
"345000,00",94520.0,94,47,1.0,92.0,5.0,159.0
"2600000,00",94430.0,94,19,1.0,574.0,11.0,4000.0
"2600000,00",94430.0,94,19,1.0,574.0,11.0,525.0
"2600000,00",94430.0,94,19,3.0,0.0,0.0,4000.0
"2600000,00",94430.0,94,19,3.0,0.0,0.0,525.0
"2600000,00",94430.0,94,19,1.0,105.0,4.0,409.0
"2600000,00",94430.0,94,19,1.0,105.0,4.0,500.0
"670000,00",94800.0,94,76,1.0,135.0,5.0,540.0
"1019000,00",94130.0,94,52,1.0,108.0,4.0,263.0
"675000,00",94230.0,94,16,2.0,50.0,3.0,533.0
"675000,00",94230.0,94,16,2.0,60.0,3.0,533.0
"780000,00",94110.0,94,3,1.0,97.0,6.0,100.0
"1150000,00",94100.0,94,68,1.0,216.0,8.0,503.0
"435000,00",94490.0,94,55,1.0,85.0,4.0,427.0
"690000,00",94210.0,94,68,3.0,0.0,0.0,201.0
"499000,00",94140.0,94,2,1.0,89.0,4.0,115.0
"1230000,00",94140.0,94,2,2.0,20.0,1.0,281.0
"1230000,00",94140.0,94,2,2.0,16.0,1.0,281.0
"1230000,00",94140.0,94,2,4.0,109.0,0.0,281.0
"1230000,00",94140.0,94,2,4.0,36.0,0.0,281.0
"1230000,00",94140.0,94,2,2.0,25.0,1.0,281.0
"1230000,00",94140.0,94,2,4.0,24.0,0.0,281.0
"161470,00",94600.0,94,22,1.0,104.0,5.0,164.0
"510000,00",94170.0,94,58,1.0,90.0,4.0,130.0
"579000,00",94110.0,94,3,1.0,80.0,4.0,163.0
"579000,00",94110.0,94,3,3.0,0.0,0.0,163.0
"579000,00",94110.0,94,3,4.0,5.0,0.0,163.0
"445000,00",94190.0,94,78,1.0,125.0,4.0,351.0
"940000,00",94210.0,94,68,1.0,114.0,4.0,404.0
"940000,00",94210.0,94,68,3.0,0.0,0.0,404.0
"200000,00",94490.0,94,55,1.0,74.0,4.0,245.0
"158000,00",94290.0,94,77,3.0,0.0,0.0,38.0
"158000,00",94290.0,94,77,2.0,32.0,2.0,38.0
"495200,00",94240.0,94,38,1.0,135.0,6.0,225.0
"455000,00",94490.0,94,55,1.0,67.0,5.0,195.0
"455000,00",94490.0,94,55,3.0,0.0,0.0,195.0
"1140250,00",94100.0,94,68,1.0,137.0,5.0,563.0
"1140250,00",94100.0,94,68,3.0,0.0,0.0,563.0
"990000,00",94170.0,94,58,1.0,152.0,7.0,393.0
"445000,00",94110.0,94,3,1.0,60.0,3.0,188.0
"445000,00",94110.0,94,3,3.0,0.0,0.0,188.0
"923721,75",94130.0,94,52,1.0,121.0,4.0,203.0
"860000,00",94400.0,94,81,1.0,215.0,7.0,300.0
"860000,00",94400.0,94,81,4.0,81.0,0.0,300.0
"860000,00",94400.0,94,81,4.0,97.0,0.0,300.0
"715200,00",94230.0,94,16,1.0,88.0,4.0,105.0
"715200,00",94230.0,94,16,3.0,0.0,0.0,105.0
"725000,00",94110.0,94,3,1.0,65.0,4.0,193.0
"369850,00",94510.0,94,60,1.0,104.0,5.0,204.0
"920000,00",94210.0,94,68,1.0,78.0,3.0,303.0
"750000,00",94450.0,94,44,4.0,796.0,0.0,1260.0
"858000,00",94430.0,94,19,1.0,187.0,7.0,532.0
"726070,00",94120.0,94,33,1.0,59.0,3.0,280.0
"585000,00",94210.0,94,68,1.0,80.0,2.0,472.0
"656000,00",94700.0,94,46,1.0,73.0,4.0,319.0
"561500,00",94500.0,94,17,1.0,125.0,4.0,173.0
"561500,00",94500.0,94,17,1.0,125.0,4.0,640.0
"425000,00",94370.0,94,71,1.0,100.0,5.0,261.0
"368000,00",94290.0,94,77,1.0,86.0,3.0,273.0
"815000,00",94170.0,94,58,3.0,0.0,0.0,458.0
"815000,00",94170.0,94,58,1.0,120.0,5.0,458.0
"688000,00",94170.0,94,58,1.0,66.0,3.0,111.0
"688000,00",94170.0,94,58,3.0,0.0,0.0,111.0
"1153846,00",94400.0,94,81,4.0,328.0,0.0,424.0
"630530,00",94400.0,94,81,1.0,130.0,7.0,471.0
"540000,00",94260.0,94,34,1.0,112.0,5.0,360.0
"616146,00",94500.0,94,17,3.0,0.0,0.0,303.0
"616146,00",94500.0,94,17,1.0,70.0,4.0,303.0
"1020000,00",94410.0,94,69,3.0,0.0,0.0,242.0
"1020000,00",94410.0,94,69,1.0,81.0,3.0,242.0
"1020000,00",94410.0,94,69,1.0,214.0,8.0,1568.0
"1020000,00",94410.0,94,69,1.0,81.0,3.0,1568.0
"1020000,00",94410.0,94,69,3.0,0.0,0.0,1568.0
"1020000,00",94410.0,94,69,1.0,214.0,8.0,242.0
"902300,00",94340.0,94,42,3.0,0.0,0.0,307.0
"902300,00",94340.0,94,42,1.0,76.0,4.0,307.0
"605000,00",94100.0,94,68,1.0,45.0,3.0,133.0
"775000,00",94420.0,94,59,1.0,159.0,6.0,515.0
"1800000,00",94440.0,94,48,3.0,0.0,0.0,3155.0
"1800000,00",94440.0,94,48,1.0,364.0,7.0,3155.0
"1800000,00",94440.0,94,48,1.0,364.0,7.0,500.0
"1800000,00",94440.0,94,48,3.0,0.0,0.0,500.0
"915000,00",94240.0,94,38,1.0,126.0,6.0,503.0
"362000,00",94470.0,94,4,3.0,0.0,0.0,338.0
"362000,00",94470.0,94,4,1.0,72.0,4.0,338.0
"285500,00",94520.0,94,47,3.0,0.0,0.0,42.0
"285500,00",94520.0,94,47,1.0,90.0,6.0,42.0
"980750,00",94210.0,94,68,1.0,109.0,5.0,265.0
"845000,00",94440.0,94,75,1.0,167.0,6.0,500.0
"845000,00",94440.0,94,75,1.0,167.0,6.0,982.0
"845000,00",94440.0,94,75,1.0,9.0,1.0,982.0
"845000,00",94440.0,94,75,1.0,9.0,1.0,500.0
"377900,00",94450.0,94,44,1.0,103.0,5.0,229.0
"144000,00",94260.0,94,34,3.0,0.0,0.0,240.0
"1200000,00",94100.0,94,68,1.0,132.0,4.0,753.0
"2975000,00",94290.0,94,77,4.0,2030.0,0.0,3921.0
"2975000,00",94290.0,94,77,1.0,133.0,4.0,3921.0
"7008000,00",94000.0,94,28,4.0,3001.0,0.0,1383.0
"409350,00",94290.0,94,77,1.0,120.0,5.0,332.0
"660000,00",94500.0,94,17,1.0,135.0,5.0,484.0
"660000,00",94500.0,94,17,4.0,58.0,0.0,484.0
"485000,00",94310.0,94,54,1.0,110.0,5.0,449.0
"1087500,00",94210.0,94,68,1.0,180.0,3.0,397.0
"480000,00",94120.0,94,33,1.0,80.0,3.0,647.0
"480000,00",94120.0,94,33,3.0,0.0,0.0,647.0
"360000,00",94470.0,94,4,1.0,63.0,4.0,227.0
"780000,00",94170.0,94,58,1.0,75.0,3.0,208.0
"615000,00",94420.0,94,59,1.0,147.0,7.0,242.0
"615000,00",94420.0,94,59,1.0,147.0,7.0,500.0
"150000,00",94380.0,94,11,3.0,0.0,0.0,333.0
"150000,00",94380.0,94,11,1.0,40.0,2.0,333.0
"400000,00",94500.0,94,17,1.0,140.0,5.0,675.0
"715950,00",94370.0,94,71,1.0,118.0,4.0,846.0
"715950,00",94370.0,94,71,3.0,0.0,0.0,846.0
"350000,00",94200.0,94,41,1.0,50.0,2.0,9.0
"476700,00",94600.0,94,22,1.0,85.0,6.0,347.0
"485000,00",94260.0,94,34,1.0,93.0,5.0,458.0
"485000,00",94260.0,94,34,3.0,0.0,0.0,458.0
"476550,00",94600.0,94,22,1.0,97.0,4.0,431.0
"476550,00",94600.0,94,22,3.0,0.0,0.0,431.0
"914500,00",94130.0,94,52,1.0,120.0,5.0,213.0
"914500,00",94130.0,94,52,3.0,0.0,0.0,213.0
"700000,00",94420.0,94,59,1.0,150.0,4.0,72.0
"642510,00",94370.0,94,71,1.0,199.0,7.0,480.0
"1650000,00",94210.0,94,68,1.0,110.0,4.0,600.0
"1350000,00",94210.0,94,68,3.0,0.0,0.0,497.0
"1350000,00",94210.0,94,68,1.0,150.0,7.0,497.0
"340000,00",94190.0,94,78,1.0,130.0,6.0,420.0
"766903,00",94440.0,94,70,1.0,100.0,4.0,112.0
"766903,00",94440.0,94,70,1.0,100.0,4.0,583.0
"115000,00",94440.0,94,75,1.0,37.0,2.0,294.0
"357700,00",94880.0,94,53,1.0,72.0,4.0,548.0
"380000,00",94480.0,94,1,1.0,73.0,4.0,306.0
"425000,00",94290.0,94,77,3.0,0.0,0.0,256.0
"425000,00",94290.0,94,77,1.0,99.0,4.0,256.0
"600000,00",94450.0,94,44,1.0,75.0,5.0,313.0
"715000,00",94400.0,94,81,1.0,130.0,6.0,391.0
"400000,00",94320.0,94,73,1.0,64.0,4.0,379.0
"710000,00",94350.0,94,79,1.0,189.0,7.0,702.0
"565000,00",94420.0,94,59,1.0,141.0,6.0,464.0
"360000,00",94490.0,94,55,1.0,68.0,3.0,250.0
"435000,00",94100.0,94,68,1.0,53.0,2.0,97.0
"372000,00",94260.0,94,34,1.0,73.0,4.0,104.0
"925600,00",94240.0,94,38,1.0,134.0,6.0,565.0
"350000,00",94100.0,94,68,1.0,116.0,5.0,390.0
"350000,00",94100.0,94,68,3.0,0.0,0.0,390.0
"520000,00",94370.0,94,71,1.0,131.0,4.0,459.0
"300000,00",94100.0,94,68,3.0,0.0,0.0,1008.0
"300000,00",94100.0,94,68,1.0,351.0,9.0,520.0
"300000,00",94100.0,94,68,3.0,0.0,0.0,520.0
"300000,00",94100.0,94,68,1.0,351.0,9.0,1008.0
"519000,00",94500.0,94,17,1.0,98.0,5.0,205.0
"315000,00",94290.0,94,77,1.0,30.0,2.0,234.0
"625000,00",94170.0,94,58,1.0,96.0,4.0,240.0
"1400000,00",94170.0,94,58,3.0,0.0,0.0,454.0
"1400000,00",94170.0,94,58,1.0,128.0,7.0,454.0
"1300000,00",94170.0,94,58,3.0,0.0,0.0,194.0
"1300000,00",94170.0,94,58,1.0,88.0,6.0,194.0
"714900,00",94400.0,94,81,3.0,0.0,0.0,656.0
"714900,00",94400.0,94,81,3.0,0.0,0.0,73.0
"714900,00",94400.0,94,81,2.0,43.0,3.0,656.0
"714900,00",94400.0,94,81,2.0,80.0,4.0,656.0
"714900,00",94400.0,94,81,2.0,43.0,3.0,73.0
"714900,00",94400.0,94,81,2.0,80.0,4.0,73.0
"598000,00",94000.0,94,28,1.0,160.0,7.0,422.0
"1500000,00",94210.0,94,68,3.0,0.0,0.0,733.0
"1500000,00",94210.0,94,68,3.0,0.0,0.0,523.0
"1500000,00",94210.0,94,68,1.0,155.0,6.0,733.0
"1500000,00",94210.0,94,68,1.0,155.0,6.0,523.0
"475000,00",94420.0,94,59,1.0,145.0,6.0,558.0
"736000,00",94170.0,94,58,3.0,0.0,0.0,306.0
"736000,00",94170.0,94,58,1.0,90.0,5.0,306.0
"505000,00",94400.0,94,81,1.0,100.0,5.0,168.0
"1013000,00",94120.0,94,33,1.0,160.0,7.0,522.0
"420000,00",94350.0,94,79,1.0,65.0,4.0,471.0
"275000,00",94470.0,94,4,1.0,57.0,3.0,505.0
"275000,00",94470.0,94,4,3.0,0.0,0.0,505.0
"637000,00",94370.0,94,71,3.0,0.0,0.0,457.0
"637000,00",94370.0,94,71,1.0,151.0,5.0,457.0
"795000,00",94240.0,94,38,1.0,137.0,5.0,569.0
"625000,00",94500.0,94,17,1.0,101.0,4.0,432.0
"260000,00",94190.0,94,78,1.0,74.0,3.0,281.0
"2340000,00",94500.0,94,17,4.0,750.0,0.0,1049.0
"672000,00",94500.0,94,17,1.0,135.0,4.0,790.0
"8400000,00",94200.0,94,41,4.0,3860.0,0.0,124.0
"463000,00",94880.0,94,53,1.0,100.0,4.0,368.0
"748000,00",94120.0,94,33,1.0,64.0,4.0,103.0
"136405,00",94200.0,94,41,4.0,120.0,0.0,120.0
"559844,00",94600.0,94,22,1.0,63.0,3.0,311.0
"370000,00",94380.0,94,11,1.0,80.0,4.0,348.0
"370000,00",94380.0,94,11,3.0,0.0,0.0,348.0
"370000,00",94380.0,94,11,1.0,30.0,2.0,348.0
"1730000,00",94210.0,94,68,3.0,0.0,0.0,698.0
"1730000,00",94210.0,94,68,1.0,200.0,5.0,698.0
"300000,00",94100.0,94,68,3.0,0.0,0.0,208.0
"300000,00",94100.0,94,68,1.0,48.0,3.0,208.0
"700000,00",94170.0,94,58,1.0,90.0,4.0,91.0
"500000,00",94380.0,94,11,3.0,0.0,0.0,504.0
"500000,00",94380.0,94,11,1.0,120.0,3.0,504.0
"665000,00",94440.0,94,75,1.0,185.0,7.0,800.0
"326000,00",94400.0,94,81,1.0,83.0,4.0,200.0
"326000,00",94400.0,94,81,3.0,0.0,0.0,200.0
"438000,00",94290.0,94,77,1.0,100.0,4.0,362.0
"554500,00",94500.0,94,17,3.0,0.0,0.0,230.0
"554500,00",94500.0,94,17,1.0,82.0,4.0,230.0
"1120000,00",94500.0,94,17,1.0,280.0,11.0,566.0
"340000,00",94400.0,94,81,3.0,0.0,0.0,289.0
"340000,00",94400.0,94,81,1.0,25.0,2.0,289.0
"420000,00",94800.0,94,76,1.0,60.0,3.0,94.0
"875550,00",94230.0,94,16,1.0,102.0,5.0,275.0
"410000,00",94550.0,94,21,1.0,105.0,5.0,252.0
"488000,00",94430.0,94,19,3.0,0.0,0.0,395.0
"488000,00",94430.0,94,19,1.0,88.0,4.0,395.0
"500937,00",94400.0,94,81,1.0,105.0,4.0,213.0
"500937,00",94400.0,94,81,3.0,0.0,0.0,213.0
"330000,00",94520.0,94,47,1.0,143.0,6.0,598.0
"340000,00",94520.0,94,47,3.0,0.0,0.0,762.0
"340000,00",94520.0,94,47,1.0,48.0,2.0,762.0
"698000,00",94800.0,94,76,1.0,130.0,5.0,300.0
"698000,00",94800.0,94,76,3.0,0.0,0.0,300.0
"345000,00",94350.0,94,79,1.0,62.0,3.0,385.0
"345000,00",94350.0,94,79,3.0,0.0,0.0,385.0
"990000,00",94210.0,94,68,1.0,129.0,5.0,313.0
"380000,00",94380.0,94,11,1.0,60.0,2.0,341.0
"1200000,00",94380.0,94,11,4.0,712.0,0.0,552.0
"1400000,00",94600.0,94,22,3.0,0.0,0.0,1466.0
"1400000,00",94600.0,94,22,4.0,492.0,0.0,1466.0
"780000,00",94100.0,94,68,3.0,0.0,0.0,597.0
"780000,00",94100.0,94,68,1.0,80.0,4.0,597.0
"800000,00",94200.0,94,41,4.0,636.0,0.0,631.0
"300000,00",94290.0,94,77,3.0,0.0,0.0,871.0
"300000,00",94290.0,94,77,1.0,191.0,8.0,871.0
"787500,00",94100.0,94,68,1.0,96.0,5.0,326.0
"1732300,00",94120.0,94,33,1.0,175.0,9.0,392.0
"1732300,00",94120.0,94,33,3.0,0.0,0.0,392.0
"1140000,00",94170.0,94,58,1.0,195.0,6.0,272.0
"461300,00",94400.0,94,81,1.0,60.0,3.0,273.0
"460000,00",94000.0,94,28,1.0,261.0,11.0,175.0
"460000,00",94000.0,94,28,4.0,131.0,0.0,175.0
"460000,00",94000.0,94,28,3.0,0.0,0.0,175.0
"335600,00",94460.0,94,74,1.0,85.0,4.0,437.0
"335600,00",94460.0,94,74,3.0,0.0,0.0,437.0
"850000,00",94800.0,94,76,3.0,0.0,0.0,463.0
"850000,00",94800.0,94,76,1.0,72.0,4.0,463.0
"330000,00",94520.0,94,56,1.0,79.0,4.0,179.0
"430000,00",94370.0,94,71,1.0,124.0,5.0,450.0
"436000,00",94440.0,94,75,1.0,98.0,3.0,236.0
"401500,00",94440.0,94,75,1.0,108.0,5.0,136.0
"404800,00",94880.0,94,53,1.0,91.0,4.0,378.0
"300000,00",94500.0,94,17,1.0,68.0,4.0,276.0
"527000,00",94370.0,94,71,1.0,111.0,4.0,683.0
"474900,00",94500.0,94,17,1.0,79.0,4.0,456.0
"455000,00",94240.0,94,38,1.0,55.0,3.0,229.0
"1,00",94000.0,94,28,4.0,0.0,0.0,3852.0
"595000,00",94130.0,94,52,2.0,32.0,1.0,42.0
"595000,00",94130.0,94,52,2.0,25.0,1.0,42.0
"200000,00",94600.0,94,22,1.0,60.0,3.0,117.0
"988000,00",94200.0,94,41,1.0,123.0,5.0,188.0
"630000,00",94000.0,94,28,2.0,36.0,2.0,315.0
"630000,00",94000.0,94,28,2.0,92.0,4.0,315.0
"630000,00",94000.0,94,28,2.0,44.0,3.0,315.0
"1000000,00",94170.0,94,58,3.0,0.0,0.0,125.0
"1000000,00",94170.0,94,58,1.0,74.0,3.0,125.0
"1000000,00",94170.0,94,58,3.0,0.0,0.0,510.0
"1000000,00",94170.0,94,58,1.0,74.0,3.0,510.0
"1336000,00",94170.0,94,58,1.0,92.0,4.0,618.0
"1336000,00",94170.0,94,58,3.0,0.0,0.0,618.0
"740000,00",94170.0,94,58,4.0,208.0,0.0,242.0
"740000,00",94170.0,94,58,2.0,61.0,4.0,242.0
"700000,00",94360.0,94,15,1.0,85.0,3.0,266.0
"540000,00",94370.0,94,71,1.0,91.0,6.0,558.0
"657381,00",94260.0,94,34,1.0,130.0,5.0,229.0
"1050000,00",94170.0,94,58,1.0,105.0,5.0,450.0
"589000,00",94150.0,94,65,1.0,124.0,6.0,201.0
"300000,00",94480.0,94,1,2.0,48.0,3.0,311.0
"300000,00",94480.0,94,1,2.0,58.0,3.0,311.0
"300000,00",94480.0,94,1,2.0,33.0,2.0,311.0
"300000,00",94480.0,94,1,3.0,0.0,0.0,311.0
"319000,00",94290.0,94,77,1.0,66.0,3.0,149.0
"900000,00",94000.0,94,28,2.0,25.0,1.0,291.0
"900000,00",94000.0,94,28,4.0,100.0,0.0,291.0
"900000,00",94000.0,94,28,3.0,0.0,0.0,291.0
"900000,00",94000.0,94,28,2.0,40.0,2.0,291.0
"697000,00",94120.0,94,33,1.0,75.0,3.0,417.0
"587276,00",94500.0,94,17,1.0,110.0,5.0,259.0
"698420,00",94240.0,94,38,1.0,100.0,4.0,218.0
"590000,00",94240.0,94,38,1.0,100.0,5.0,648.0
"706890,00",94110.0,94,3,1.0,110.0,4.0,418.0
"706890,00",94110.0,94,3,4.0,32.0,0.0,418.0
"804000,00",94700.0,94,46,3.0,0.0,0.0,173.0
"804000,00",94700.0,94,46,3.0,0.0,0.0,554.0
"804000,00",94700.0,94,46,1.0,114.0,6.0,554.0
"804000,00",94700.0,94,46,1.0,114.0,6.0,173.0
"702113,30",94120.0,94,33,3.0,0.0,0.0,202.0
"702113,30",94120.0,94,33,1.0,121.0,4.0,202.0
"1410000,00",94340.0,94,42,1.0,116.0,4.0,966.0
"1410000,00",94340.0,94,42,4.0,1171.0,0.0,966.0
"1410000,00",94340.0,94,42,4.0,116.0,0.0,966.0
"530000,00",94520.0,94,47,1.0,149.0,7.0,655.0
"546000,00",94230.0,94,16,1.0,70.0,4.0,112.0
"585000,00",94370.0,94,71,3.0,0.0,0.0,459.0
"585000,00",94370.0,94,71,1.0,100.0,4.0,459.0
"853000,00",94260.0,94,34,1.0,140.0,7.0,228.0
"464700,00",94440.0,94,48,1.0,130.0,5.0,791.0
"770000,00",94120.0,94,33,1.0,98.0,5.0,411.0
"770000,00",94120.0,94,33,3.0,0.0,0.0,411.0
"249000,00",94880.0,94,53,1.0,48.0,4.0,808.0
"730000,00",94800.0,94,76,1.0,107.0,5.0,511.0
"405000,00",94400.0,94,81,1.0,76.0,3.0,239.0
"188490,00",94320.0,94,73,1.0,48.0,2.0,270.0
"1730000,00",94500.0,94,17,4.0,200.0,0.0,156.0
"1730000,00",94500.0,94,17,4.0,727.0,0.0,156.0
"1730000,00",94500.0,94,17,4.0,560.0,0.0,156.0
"1730000,00",94500.0,94,17,4.0,164.0,0.0,156.0
"562000,00",94400.0,94,81,1.0,106.0,4.0,300.0
"600000,00",94320.0,94,73,1.0,124.0,6.0,261.0
"379000,00",94440.0,94,70,1.0,85.0,4.0,645.0
"585800,00",94320.0,94,73,1.0,85.0,4.0,423.0
"450000,00",94460.0,94,74,1.0,120.0,4.0,74.0
"450000,00",94460.0,94,74,1.0,120.0,4.0,618.0
"422000,00",94450.0,94,44,1.0,147.0,7.0,608.0
"880000,00",94230.0,94,16,1.0,138.0,6.0,220.0
"635000,00",94100.0,94,68,1.0,50.0,3.0,194.0
"635000,00",94100.0,94,68,3.0,0.0,0.0,194.0
"750000,00",94170.0,94,58,1.0,100.0,6.0,165.0
"251924,12",94400.0,94,81,1.0,88.0,4.0,196.0
"755850,00",94120.0,94,33,1.0,83.0,5.0,97.0
"306725,00",94430.0,94,19,1.0,116.0,6.0,157.0
"585900,00",94510.0,94,60,1.0,141.0,6.0,716.0
"463000,00",94500.0,94,17,1.0,122.0,4.0,267.0
"390000,00",94170.0,94,58,1.0,58.0,4.0,161.0
"890000,00",94100.0,94,68,1.0,130.0,6.0,278.0
"890000,00",94100.0,94,68,3.0,0.0,0.0,278.0
"550000,00",94230.0,94,16,3.0,0.0,0.0,496.0
"550000,00",94230.0,94,16,1.0,46.0,2.0,496.0
"1036000,00",94170.0,94,58,1.0,150.0,7.0,699.0
"450000,00",94310.0,94,54,1.0,96.0,4.0,400.0
"590000,00",94340.0,94,42,3.0,0.0,0.0,239.0
"590000,00",94340.0,94,42,1.0,72.0,4.0,239.0
"317000,00",94230.0,94,16,3.0,0.0,0.0,180.0
"317000,00",94230.0,94,16,1.0,52.0,3.0,180.0
"729000,00",94370.0,94,71,1.0,143.0,6.0,549.0
"430000,00",94520.0,94,47,3.0,0.0,0.0,541.0
"430000,00",94520.0,94,47,1.0,99.0,4.0,541.0
"285000,00",94500.0,94,17,3.0,0.0,0.0,127.0
"285000,00",94500.0,94,17,1.0,52.0,3.0,127.0
"409000,00",94000.0,94,28,1.0,66.0,3.0,251.0
"540000,00",94550.0,94,21,1.0,70.0,3.0,284.0
"827700,00",94200.0,94,41,3.0,0.0,0.0,168.0
"827700,00",94200.0,94,41,1.0,102.0,4.0,168.0
"608750,00",94000.0,94,28,1.0,77.0,4.0,267.0
"1591181,00",94170.0,94,58,4.0,132.0,0.0,141.0
"1591181,00",94170.0,94,58,1.0,60.0,3.0,141.0
"457500,00",94380.0,94,11,1.0,80.0,4.0,395.0
"301900,00",94490.0,94,55,1.0,85.0,3.0,251.0
"2375000,00",94350.0,94,79,4.0,182.0,0.0,74.0
"2375000,00",94350.0,94,79,4.0,268.0,0.0,1069.0
"1948456,20",94130.0,94,52,1.0,93.0,4.0,278.0
"1948456,20",94130.0,94,52,3.0,0.0,0.0,287.0
"1948456,20",94130.0,94,52,1.0,93.0,5.0,287.0
"577000,00",94500.0,94,17,2.0,53.0,3.0,194.0
"577000,00",94500.0,94,17,3.0,0.0,0.0,194.0
"577000,00",94500.0,94,17,2.0,50.0,3.0,194.0
"848470,00",94700.0,94,46,1.0,95.0,6.0,781.0
"848470,00",94700.0,94,46,3.0,0.0,0.0,781.0
"680000,00",94700.0,94,46,3.0,0.0,0.0,299.0
"680000,00",94700.0,94,46,2.0,34.0,2.0,299.0
"680000,00",94700.0,94,46,1.0,44.0,2.0,299.0
"403000,00",94190.0,94,78,1.0,110.0,4.0,222.0
"470185,00",94360.0,94,15,1.0,89.0,5.0,335.0
"400000,00",94210.0,94,68,4.0,68.0,0.0,164.0
"540000,00",94460.0,94,74,3.0,0.0,0.0,192.0
"540000,00",94460.0,94,74,1.0,110.0,5.0,192.0
"433000,00",94500.0,94,17,3.0,0.0,0.0,234.0
"433000,00",94500.0,94,17,2.0,46.0,2.0,234.0
"433000,00",94500.0,94,17,2.0,50.0,2.0,234.0
"530000,00",94350.0,94,79,1.0,104.0,5.0,494.0
"530000,00",94350.0,94,79,3.0,0.0,0.0,494.0
"1045000,00",94360.0,94,15,1.0,143.0,5.0,304.0
"630000,00",94490.0,94,55,1.0,77.0,3.0,781.0
"630000,00",94490.0,94,55,1.0,77.0,3.0,120.0
"715000,00",94800.0,94,76,1.0,54.0,3.0,430.0
"715000,00",94800.0,94,76,1.0,60.0,3.0,430.0
"1140950,00",94340.0,94,42,1.0,140.0,6.0,345.0
"1140950,00",94340.0,94,42,3.0,0.0,0.0,345.0
"391000,00",94700.0,94,46,1.0,82.0,4.0,450.0
"548000,00",94400.0,94,81,1.0,10.0,1.0,229.0
"548000,00",94400.0,94,81,1.0,86.0,4.0,229.0
"548000,00",94400.0,94,81,3.0,0.0,0.0,229.0
"1100000,00",94420.0,94,59,4.0,968.0,0.0,1463.0
"339000,00",94190.0,94,78,1.0,77.0,4.0,199.0
"750000,00",94370.0,94,71,1.0,142.0,4.0,1021.0
"870850,00",94120.0,94,33,1.0,150.0,6.0,165.0
"267000,00",94350.0,94,79,1.0,100.0,4.0,83.0
"367500,00",94400.0,94,81,1.0,48.0,3.0,205.0
"445000,00",94430.0,94,19,1.0,78.0,4.0,300.0
"333000,00",94490.0,94,55,3.0,0.0,0.0,275.0
"333000,00",94490.0,94,55,1.0,71.0,4.0,275.0
"1025000,00",94370.0,94,71,3.0,0.0,0.0,495.0
"1025000,00",94370.0,94,71,1.0,186.0,5.0,495.0
"1025000,00",94370.0,94,71,1.0,186.0,5.0,269.0
"1025000,00",94370.0,94,71,3.0,0.0,0.0,269.0
"420000,00",94470.0,94,4,1.0,95.0,5.0,336.0
"410000,00",94120.0,94,33,1.0,67.0,4.0,496.0
"885000,00",94360.0,94,15,1.0,68.0,5.0,308.0
"355000,00",94350.0,94,79,1.0,60.0,4.0,154.0
